Country_Name,Country_Code,Region,Year,Fertility_Rate,GDP_Per_Capita
Ghana,GHA,Sub-Saharan Africa,1984,6.223,358.4
Ghana,GHA,Sub-Saharan Africa,1985,6.131,354.22
Ghana,GHA,Sub-Saharan Africa,1986,6.035,437.09
Ghana,GHA,Sub-Saharan Africa,1987,5.935,376.46
Ghana,GHA,Sub-Saharan Africa,1988,5.831,375.23
Ghana,GHA,Sub-Saharan Africa,1989,5.725,369
Ghana,GHA,Sub-Saharan Africa,1990,5.616,402.59
Ghana,GHA,Sub-Saharan Africa,1991,5.505,438.52
Ghana,GHA,Sub-Saharan Africa,1992,5.391,414.56
Ghana,GHA,Sub-Saharan Africa,1993,5.277,375.07
Ghana,GHA,Sub-Saharan Africa,1994,5.164,333.22
Ghana,GHA,Sub-Saharan Africa,1995,5.057,385.73
Ghana,GHA,Sub-Saharan Africa,1996,4.957,403.92
Ghana,GHA,Sub-Saharan Africa,1997,4.869,392.25
Ghana,GHA,Sub-Saharan Africa,1998,4.792,416.33
Ghana,GHA,Sub-Saharan Africa,1999,4.727,419.89
Ghana,GHA,Sub-Saharan Africa,2000,4.67,264.7
Ghana,GHA,Sub-Saharan Africa,2001,4.618,275.47
Ghana,GHA,Sub-Saharan Africa,2002,4.568,311.62
Ghana,GHA,Sub-Saharan Africa,2003,4.517,375.88
Ghana,GHA,Sub-Saharan Africa,2004,4.464,426.16
Ghana,GHA,Sub-Saharan Africa,2005,4.413,501.72
Ghana,GHA,Sub-Saharan Africa,2006,4.367,929.73
Ghana,GHA,Sub-Saharan Africa,2007,4.33,"1,099.02"
Ghana,GHA,Sub-Saharan Africa,2008,4.303,"1,234.08"
Ghana,GHA,Sub-Saharan Africa,2009,4.285,"1,095.50"
Ghana,GHA,Sub-Saharan Africa,2010,4.272,"1,323.10"
Ghana,GHA,Sub-Saharan Africa,2011,4.258,"1,587.19"
Ghana,GHA,Sub-Saharan Africa,2012,4.238,"1,641.83"
Ghana,GHA,Sub-Saharan Africa,2013,4.209,"1,827.10"
Ghana,GHA,Sub-Saharan Africa,2014,4.168,"1,441.64"
Ghana,GHA,Sub-Saharan Africa,2015,4.117,"1,369.70"
Greece,GRC,Europe and Central Asia,1960,2.23,533.69
Greece,GRC,Europe and Central Asia,1961,2.13,597.29
Greece,GRC,Europe and Central Asia,1962,2.16,630.61
Greece,GRC,Europe and Central Asia,1963,2.14,701.62
Greece,GRC,Europe and Central Asia,1964,2.24,784.95
Greece,GRC,Europe and Central Asia,1965,2.25,888.92
Greece,GRC,Europe and Central Asia,1966,2.32,981.65
Greece,GRC,Europe and Central Asia,1967,2.45,"1,052.12"
Greece,GRC,Europe and Central Asia,1968,2.42,"1,134.36"
Greece,GRC,Europe and Central Asia,1969,2.36,"1,284.21"
Greece,GRC,Europe and Central Asia,1970,2.4,"1,494.39"
Greece,GRC,Europe and Central Asia,1971,2.32,"1,652.33"
Greece,GRC,Europe and Central Asia,1972,2.32,"1,899.68"
Greece,GRC,Europe and Central Asia,1973,2.27,"2,502.81"
Greece,GRC,Europe and Central Asia,1974,2.38,"2,828.75"
Greece,GRC,Europe and Central Asia,1975,2.33,"3,153.24"
Greece,GRC,Europe and Central Asia,1976,2.35,"3,390.55"
Greece,GRC,Europe and Central Asia,1977,2.27,"3,886.37"
Greece,GRC,Europe and Central Asia,1978,2.28,"4,694.63"
Greece,GRC,Europe and Central Asia,1979,2.26,"5,705.95"
Greece,GRC,Europe and Central Asia,1980,2.23,"5,893.66"
Greece,GRC,Europe and Central Asia,1981,2.09,"5,380.27"
Greece,GRC,Europe and Central Asia,1982,2.03,"5,579.23"
Greece,GRC,Europe and Central Asia,1983,1.94,"5,019.88"
Greece,GRC,Europe and Central Asia,1984,1.83,"4,852.57"
Greece,GRC,Europe and Central Asia,1985,1.67,"4,813.71"
Greece,GRC,Europe and Central Asia,1986,1.6,"5,656.51"
Greece,GRC,Europe and Central Asia,1987,1.5,"6,564.88"
Greece,GRC,Europe and Central Asia,1988,1.5,"7,598.03"
Greece,GRC,Europe and Central Asia,1989,1.4,"7,846.68"
Greece,GRC,Europe and Central Asia,1990,1.39,"9,600.19"
Greece,GRC,Europe and Central Asia,1991,1.37,"10,188.37"
Greece,GRC,Europe and Central Asia,1992,1.36,"11,176.46"
Greece,GRC,Europe and Central Asia,1993,1.32,"10,401.98"
Greece,GRC,Europe and Central Asia,1994,1.33,"11,091.28"
Greece,GRC,Europe and Central Asia,1995,1.28,"12,959.32"
Greece,GRC,Europe and Central Asia,1996,1.26,"13,749.12"
Greece,GRC,Europe and Central Asia,1997,1.27,"13,427.83"
Greece,GRC,Europe and Central Asia,1998,1.24,"13,472.14"
Greece,GRC,Europe and Central Asia,1999,1.23,"13,245.19"
Greece,GRC,Europe and Central Asia,2000,1.25,"12,042.95"
Greece,GRC,Europe and Central Asia,2001,1.25,"12,538.18"
Greece,GRC,Europe and Central Asia,2002,1.28,"14,110.31"
Greece,GRC,Europe and Central Asia,2003,1.29,"18,477.58"
Greece,GRC,Europe and Central Asia,2004,1.31,"21,955.10"
Greece,GRC,Europe and Central Asia,2005,1.34,"22,551.74"
Greece,GRC,Europe and Central Asia,2006,1.4,"24,801.16"
Greece,GRC,Europe and Central Asia,2007,1.41,"28,827.33"
Greece,GRC,Europe and Central Asia,2008,1.5,"31,997.28"
Greece,GRC,Europe and Central Asia,2009,1.5,"29,710.97"
Greece,GRC,Europe and Central Asia,2010,1.48,"26,919.36"
Greece,GRC,Europe and Central Asia,2011,1.4,"25,914.68"
Greece,GRC,Europe and Central Asia,2012,1.34,"22,242.68"
Greece,GRC,Europe and Central Asia,2013,1.29,"21,874.82"
Greece,GRC,Europe and Central Asia,2014,1.3,"21,673.78"
Greece,GRC,Europe and Central Asia,2015,1.3,"18,006.97"
Greenland,GRL,Europe and Central Asia,1975,2.345,"4,257.91"
Greenland,GRL,Europe and Central Asia,1976,2.255,"4,844.66"
Greenland,GRL,Europe and Central Asia,1977,2.349,"5,713.96"
Greenland,GRL,Europe and Central Asia,1978,2.197,"7,235.52"
Greenland,GRL,Europe and Central Asia,1979,2.187,"8,480.76"
Greenland,GRL,Europe and Central Asia,1980,2.435,"9,483.10"
Greenland,GRL,Europe and Central Asia,1981,2.332,"8,544.10"
Greenland,GRL,Europe and Central Asia,1982,2.236,"7,813.65"
Greenland,GRL,Europe and Central Asia,1983,2.054,"7,988.18"
Greenland,GRL,Europe and Central Asia,1984,2.107,"7,198.71"
Greenland,GRL,Europe and Central Asia,1985,2.241,"7,760.83"
Greenland,GRL,Europe and Central Asia,1986,2.044,"11,271.33"
Greenland,GRL,Europe and Central Asia,1987,2.083,"14,554.35"
Greenland,GRL,Europe and Central Asia,1988,2.317,"16,397.95"
Greenland,GRL,Europe and Central Asia,1989,2.299,"16,813.74"
Greenland,GRL,Europe and Central Asia,1990,2.444,"18,326.93"
Greenland,GRL,Europe and Central Asia,1991,2.421,"18,315.32"
Greenland,GRL,Europe and Central Asia,1992,2.607,"18,768.83"
Greenland,GRL,Europe and Central Asia,1993,2.578,"16,797.36"
Greenland,GRL,Europe and Central Asia,1994,2.527,"18,124.10"
Greenland,GRL,Europe and Central Asia,1995,2.512,"21,665.83"
Greenland,GRL,Europe and Central Asia,1996,2.493,"21,422.46"
Greenland,GRL,Europe and Central Asia,1997,2.69,"19,145.61"
Greenland,GRL,Europe and Central Asia,1998,2.457,"20,496.58"
Greenland,GRL,Europe and Central Asia,1999,2.415,"20,170.32"
Greenland,GRL,Europe and Central Asia,2000,2.329,"19,004.00"
Greenland,GRL,Europe and Central Asia,2001,2.51,"19,275.43"
Greenland,GRL,Europe and Central Asia,2002,2.566,"20,652.84"
Greenland,GRL,Europe and Central Asia,2003,2.372,"24,706.29"
Greenland,GRL,Europe and Central Asia,2004,2.415,"28,416.78"
Greenland,GRL,Europe and Central Asia,2005,2.377,"28,985.39"
Greenland,GRL,Europe and Central Asia,2006,2.256,"31,902.50"
Greenland,GRL,Europe and Central Asia,2007,2.299,"36,070.92"
Greenland,GRL,Europe and Central Asia,2008,2.247,"40,863.26"
Greenland,GRL,Europe and Central Asia,2009,2.359,"41,097.56"
Greenland,GRL,Europe and Central Asia,2010,2.195,"40,193.67"
Greenland,GRL,Europe and Central Asia,2011,2.117,"44,010.33"
Greenland,GRL,Europe and Central Asia,2012,2.019,"41,471.66"
Greenland,GRL,Europe and Central Asia,2013,2.077,"42,827.81"
Greenland,GRL,Europe and Central Asia,2014,2.037,"43,364.88"
Grenada,GRD,Latin America and Caribbean,1977,4.337,591.24
Grenada,GRD,Latin America and Caribbean,1978,4.299,758.37
Grenada,GRD,Latin America and Caribbean,1979,4.269,884.2
Grenada,GRD,Latin America and Caribbean,1980,4.251,939.45
Grenada,GRD,Latin America and Caribbean,1981,4.244,970.34
Grenada,GRD,Latin America and Caribbean,1982,4.243,"1,022.97"
Grenada,GRD,Latin America and Caribbean,1983,4.245,"1,054.49"
Grenada,GRD,Latin America and Caribbean,1984,4.243,"1,118.45"
Grenada,GRD,Latin America and Caribbean,1985,4.231,"1,283.30"
Grenada,GRD,Latin America and Caribbean,1986,4.2,"1,438.01"
Grenada,GRD,Latin America and Caribbean,1987,4.146,"1,682.71"
Grenada,GRD,Latin America and Caribbean,1988,4.068,"1,881.78"
Grenada,GRD,Latin America and Caribbean,1989,3.966,"2,199.49"
Grenada,GRD,Latin America and Caribbean,1990,3.842,"2,295.98"
Grenada,GRD,Latin America and Caribbean,1991,3.701,"2,504.49"
Grenada,GRD,Latin America and Caribbean,1992,3.551,"2,581.40"
Grenada,GRD,Latin America and Caribbean,1993,3.401,"2,545.82"
Grenada,GRD,Latin America and Caribbean,1994,3.254,"2,633.50"
Grenada,GRD,Latin America and Caribbean,1995,3.116,"2,755.99"
Grenada,GRD,Latin America and Caribbean,1996,2.988,"2,923.25"
Grenada,GRD,Latin America and Caribbean,1997,2.87,"3,015.48"
Grenada,GRD,Latin America and Caribbean,1998,2.762,"3,364.34"
Grenada,GRD,Latin America and Caribbean,1999,2.666,"3,742.37"
Grenada,GRD,Latin America and Caribbean,2000,2.582,"5,117.54"
Grenada,GRD,Latin America and Caribbean,2001,2.512,"5,109.96"
Grenada,GRD,Latin America and Caribbean,2002,2.455,"5,292.23"
Grenada,GRD,Latin America and Caribbean,2003,2.409,"5,773.30"
Grenada,GRD,Latin America and Caribbean,2004,2.373,"5,836.12"
Grenada,GRD,Latin America and Caribbean,2005,2.344,"6,754.38"
Grenada,GRD,Latin America and Caribbean,2006,2.321,"6,764.72"
Grenada,GRD,Latin America and Caribbean,2007,2.301,"7,322.53"
Grenada,GRD,Latin America and Caribbean,2008,2.281,"7,946.64"
Grenada,GRD,Latin America and Caribbean,2009,2.261,"7,394.95"
Grenada,GRD,Latin America and Caribbean,2010,2.24,"7,365.67"
Grenada,GRD,Latin America and Caribbean,2011,2.217,"7,410.76"
Grenada,GRD,Latin America and Caribbean,2012,2.194,"7,583.55"
Grenada,GRD,Latin America and Caribbean,2013,2.171,"7,956.14"
Grenada,GRD,Latin America and Caribbean,2014,2.149,"8,570.66"
Grenada,GRD,Latin America and Caribbean,2015,2.127,"9,212.02"
Guam,GUM,East Asia and Pacific,2002,2.759,"21,527.46"
Guam,GUM,East Asia and Pacific,2003,2.72,"22,556.92"
Guam,GUM,East Asia and Pacific,2004,2.679,"24,381.46"
Guam,GUM,East Asia and Pacific,2005,2.638,"26,496.04"
Guam,GUM,East Asia and Pacific,2006,2.599,"26,592.35"
Guam,GUM,East Asia and Pacific,2007,2.562,"27,631.81"
Guam,GUM,East Asia and Pacific,2008,2.528,"29,189.56"
Guam,GUM,East Asia and Pacific,2009,2.498,"30,141.03"
Guam,GUM,East Asia and Pacific,2010,2.472,"30,701.20"
Guam,GUM,East Asia and Pacific,2011,2.448,"30,635.72"
Guam,GUM,East Asia and Pacific,2012,2.427,"31,933.52"
Guam,GUM,East Asia and Pacific,2013,2.406,"32,485.27"
Guam,GUM,East Asia and Pacific,2014,2.386,"33,221.32"
Guam,GUM,East Asia and Pacific,2015,2.366,"33,752.24"
Guatemala,GTM,Latin America and Caribbean,1960,6.534,252.84
Guatemala,GTM,Latin America and Caribbean,1961,6.512,253.93
Guatemala,GTM,Latin America and Caribbean,1962,6.49,262.5
Guatemala,GTM,Latin America and Caribbean,1963,6.464,282.07
Guatemala,GTM,Latin America and Caribbean,1964,6.434,282.36
Guatemala,GTM,Latin America and Caribbean,1965,6.399,281.59
Guatemala,GTM,Latin America and Caribbean,1966,6.36,286.22
Guatemala,GTM,Latin America and Caribbean,1967,6.323,291.1
Guatemala,GTM,Latin America and Caribbean,1968,6.288,313.85
Guatemala,GTM,Latin America and Caribbean,1969,6.259,325.21
Guatemala,GTM,Latin America and Caribbean,1970,6.235,351.07
Guatemala,GTM,Latin America and Caribbean,1971,6.219,355.84
Guatemala,GTM,Latin America and Caribbean,1972,6.208,366.23
Guatemala,GTM,Latin America and Caribbean,1973,6.203,435.31
Guatemala,GTM,Latin America and Caribbean,1974,6.201,520.92
Guatemala,GTM,Latin America and Caribbean,1975,6.202,584.47
Guatemala,GTM,Latin America and Caribbean,1976,6.206,681.22
Guatemala,GTM,Latin America and Caribbean,1977,6.211,832.94
Guatemala,GTM,Latin America and Caribbean,1978,6.213,898.78
Guatemala,GTM,Latin America and Caribbean,1979,6.21,995.54
Guatemala,GTM,Latin America and Caribbean,1980,6.195,"1,106.77"
Guatemala,GTM,Latin America and Caribbean,1981,6.161,"1,177.43"
Guatemala,GTM,Latin America and Caribbean,1982,6.105,"1,161.00"
Guatemala,GTM,Latin America and Caribbean,1983,6.027,"1,173.78"
Guatemala,GTM,Latin America and Caribbean,1984,5.93,"1,196.64"
Guatemala,GTM,Latin America and Caribbean,1985,5.82,"1,197.62"
Guatemala,GTM,Latin America and Caribbean,1986,5.704,869.17
Guatemala,GTM,Latin America and Caribbean,1987,5.591,831.13
Guatemala,GTM,Latin America and Caribbean,1988,5.488,898.3
Guatemala,GTM,Latin America and Caribbean,1989,5.396,940.77
Guatemala,GTM,Latin America and Caribbean,1990,5.315,835.3
Guatemala,GTM,Latin America and Caribbean,1991,5.244,"1,002.25"
Guatemala,GTM,Latin America and Caribbean,1992,5.174,"1,085.43"
Guatemala,GTM,Latin America and Caribbean,1993,5.102,"1,156.17"
Guatemala,GTM,Latin America and Caribbean,1994,5.024,"1,284.65"
Guatemala,GTM,Latin America and Caribbean,1995,4.939,"1,414.98"
Guatemala,GTM,Latin America and Caribbean,1996,4.847,"1,477.05"
Guatemala,GTM,Latin America and Caribbean,1997,4.75,"1,636.35"
Guatemala,GTM,Latin America and Caribbean,1998,4.648,"1,741.56"
Guatemala,GTM,Latin America and Caribbean,1999,4.543,"1,605.65"
Guatemala,GTM,Latin America and Caribbean,2000,4.434,"1,650.23"
Guatemala,GTM,Latin America and Caribbean,2001,4.322,"1,561.60"
Guatemala,GTM,Latin America and Caribbean,2002,4.207,"1,692.98"
Guatemala,GTM,Latin America and Caribbean,2003,4.091,"1,743.18"
Guatemala,GTM,Latin America and Caribbean,2004,3.976,"1,860.99"
Guatemala,GTM,Latin America and Caribbean,2005,3.865,"2,064.05"
Guatemala,GTM,Latin America and Caribbean,2006,3.76,"2,241.00"
Guatemala,GTM,Latin America and Caribbean,2007,3.664,"2,472.39"
Guatemala,GTM,Latin America and Caribbean,2008,3.578,"2,774.37"
Guatemala,GTM,Latin America and Caribbean,2009,3.501,"2,617.13"
Guatemala,GTM,Latin America and Caribbean,2010,3.434,"2,805.97"
Guatemala,GTM,Latin America and Caribbean,2011,3.373,"3,166.58"
Guatemala,GTM,Latin America and Caribbean,2012,3.317,"3,278.63"
Guatemala,GTM,Latin America and Caribbean,2013,3.263,"3,432.02"
Guatemala,GTM,Latin America and Caribbean,2014,3.211,"3,666.58"
Guatemala,GTM,Latin America and Caribbean,2015,3.159,"3,903.48"
Guinea,GIN,Sub-Saharan Africa,1986,6.637,368.06
Guinea,GIN,Sub-Saharan Africa,1987,6.637,379.82
Guinea,GIN,Sub-Saharan Africa,1988,6.631,429.74
Guinea,GIN,Sub-Saharan Africa,1989,6.618,421.95
Guinea,GIN,Sub-Saharan Africa,1990,6.598,441.93
Guinea,GIN,Sub-Saharan Africa,1991,6.57,473.51
Guinea,GIN,Sub-Saharan Africa,1992,6.535,486.51
Guinea,GIN,Sub-Saharan Africa,1993,6.493,458.25
Guinea,GIN,Sub-Saharan Africa,1994,6.444,448.92
Guinea,GIN,Sub-Saharan Africa,1995,6.391,469.76
Guinea,GIN,Sub-Saharan Africa,1996,6.334,476.2
Guinea,GIN,Sub-Saharan Africa,1997,6.273,454.16
Guinea,GIN,Sub-Saharan Africa,1998,6.211,422.28
Guinea,GIN,Sub-Saharan Africa,1999,6.147,400.27
Guinea,GIN,Sub-Saharan Africa,2000,6.082,340.41
Guinea,GIN,Sub-Saharan Africa,2001,6.015,316.38
Guinea,GIN,Sub-Saharan Africa,2002,5.947,323.63
Guinea,GIN,Sub-Saharan Africa,2003,5.877,371.32
Guinea,GIN,Sub-Saharan Africa,2004,5.804,387.37
Guinea,GIN,Sub-Saharan Africa,2005,5.729,303.76
Guinea,GIN,Sub-Saharan Africa,2006,5.653,296.17
Guinea,GIN,Sub-Saharan Africa,2007,5.575,407.21
Guinea,GIN,Sub-Saharan Africa,2008,5.497,433.07
Guinea,GIN,Sub-Saharan Africa,2009,5.417,430.2
Guinea,GIN,Sub-Saharan Africa,2010,5.337,430.06
Guinea,GIN,Sub-Saharan Africa,2011,5.256,447.79
Guinea,GIN,Sub-Saharan Africa,2012,5.175,487.35
Guinea,GIN,Sub-Saharan Africa,2013,5.094,521.54
Guinea,GIN,Sub-Saharan Africa,2014,5.013,539.62
Guinea,GIN,Sub-Saharan Africa,2015,4.932,531.32
Guinea-Bissau,GNB,Sub-Saharan Africa,1970,6.041,110.61
Guinea-Bissau,GNB,Sub-Saharan Africa,1971,6.06,108.35
Guinea-Bissau,GNB,Sub-Saharan Africa,1972,6.078,118.82
Guinea-Bissau,GNB,Sub-Saharan Africa,1973,6.098,118.93
Guinea-Bissau,GNB,Sub-Saharan Africa,1974,6.12,129.12
Guinea-Bissau,GNB,Sub-Saharan Africa,1975,6.15,140
Guinea-Bissau,GNB,Sub-Saharan Africa,1976,6.192,141.91
Guinea-Bissau,GNB,Sub-Saharan Africa,1977,6.249,142.74
Guinea-Bissau,GNB,Sub-Saharan Africa,1978,6.32,149.71
Guinea-Bissau,GNB,Sub-Saharan Africa,1979,6.401,142.12
Guinea-Bissau,GNB,Sub-Saharan Africa,1980,6.487,130.2
Guinea-Bissau,GNB,Sub-Saharan Africa,1981,6.569,178.48
Guinea-Bissau,GNB,Sub-Saharan Africa,1982,6.64,187
Guinea-Bissau,GNB,Sub-Saharan Africa,1983,6.694,180.87
Guinea-Bissau,GNB,Sub-Saharan Africa,1984,6.727,149.81
Guinea-Bissau,GNB,Sub-Saharan Africa,1985,6.739,152.24
Guinea-Bissau,GNB,Sub-Saharan Africa,1986,6.734,134.8
Guinea-Bissau,GNB,Sub-Saharan Africa,1987,6.717,176
Guinea-Bissau,GNB,Sub-Saharan Africa,1988,6.693,162.84
Guinea-Bissau,GNB,Sub-Saharan Africa,1989,6.663,206.37
Guinea-Bissau,GNB,Sub-Saharan Africa,1990,6.627,230.98
Guinea-Bissau,GNB,Sub-Saharan Africa,1991,6.582,238.06
Guinea-Bissau,GNB,Sub-Saharan Africa,1992,6.526,204.86
Guinea-Bissau,GNB,Sub-Saharan Africa,1993,6.458,209.68
Guinea-Bissau,GNB,Sub-Saharan Africa,1994,6.381,203.98
Guinea-Bissau,GNB,Sub-Saharan Africa,1995,6.294,215.07
Guinea-Bissau,GNB,Sub-Saharan Africa,1996,6.201,224.04
Guinea-Bissau,GNB,Sub-Saharan Africa,1997,6.104,217.71
Guinea-Bissau,GNB,Sub-Saharan Africa,1998,6.007,163.8
Guinea-Bissau,GNB,Sub-Saharan Africa,1999,5.911,174.3
Guinea-Bissau,GNB,Sub-Saharan Africa,2000,5.818,281.4
Guinea-Bissau,GNB,Sub-Saharan Africa,2001,5.728,291.95
Guinea-Bissau,GNB,Sub-Saharan Africa,2002,5.642,303.01
Guinea-Bissau,GNB,Sub-Saharan Africa,2003,5.558,339.86
Guinea-Bissau,GNB,Sub-Saharan Africa,2004,5.478,370.93
Guinea-Bissau,GNB,Sub-Saharan Africa,2005,5.403,401.15
Guinea-Bissau,GNB,Sub-Saharan Africa,2006,5.332,395.98
Guinea-Bissau,GNB,Sub-Saharan Africa,2007,5.267,455.44
Guinea-Bissau,GNB,Sub-Saharan Africa,2008,5.206,553.48
Guinea-Bissau,GNB,Sub-Saharan Africa,2009,5.148,517.17
Guinea-Bissau,GNB,Sub-Saharan Africa,2010,5.091,517.89
Guinea-Bissau,GNB,Sub-Saharan Africa,2011,5.033,660.59
Guinea-Bissau,GNB,Sub-Saharan Africa,2012,4.972,580.64
Guinea-Bissau,GNB,Sub-Saharan Africa,2013,4.906,584.28
Guinea-Bissau,GNB,Sub-Saharan Africa,2014,4.835,615.94
Guinea-Bissau,GNB,Sub-Saharan Africa,2015,4.761,572.99
Guyana,GUY,Latin America and Caribbean,1960,5.754,301.68
Guyana,GUY,Latin America and Caribbean,1961,5.689,319.31
Guyana,GUY,Latin America and Caribbean,1962,5.619,324.61
Guyana,GUY,Latin America and Caribbean,1963,5.548,283.99
Guyana,GUY,Latin America and Caribbean,1964,5.481,306.35
Guyana,GUY,Latin America and Caribbean,1965,5.421,327.86
Guyana,GUY,Latin America and Caribbean,1966,5.366,345.3
Guyana,GUY,Latin America and Caribbean,1967,5.314,372.29
Guyana,GUY,Latin America and Caribbean,1968,5.263,337.83
Guyana,GUY,Latin America and Caribbean,1969,5.21,362.53
Guyana,GUY,Latin America and Caribbean,1970,5.154,385.01
Guyana,GUY,Latin America and Caribbean,1971,5.092,400.75
Guyana,GUY,Latin America and Caribbean,1972,5.022,400.71
Guyana,GUY,Latin America and Caribbean,1973,4.944,425.91
Guyana,GUY,Latin America and Caribbean,1974,4.86,594.27
Guyana,GUY,Latin America and Caribbean,1975,4.769,668.49
Guyana,GUY,Latin America and Caribbean,1976,4.675,605.11
Guyana,GUY,Latin America and Caribbean,1977,4.579,590.05
Guyana,GUY,Latin America and Caribbean,1978,4.486,655.8
Guyana,GUY,Latin America and Caribbean,1979,4.395,678.59
Guyana,GUY,Latin America and Caribbean,1980,4.308,766.83
Guyana,GUY,Latin America and Caribbean,1981,4.226,724.05
Guyana,GUY,Latin America and Caribbean,1982,4.148,613.65
Guyana,GUY,Latin America and Caribbean,1983,4.073,627.06
Guyana,GUY,Latin America and Caribbean,1984,4.001,565.93
Guyana,GUY,Latin America and Caribbean,1985,3.931,592.76
Guyana,GUY,Latin America and Caribbean,1986,3.863,667.88
Guyana,GUY,Latin America and Caribbean,1987,3.796,475.87
Guyana,GUY,Latin America and Caribbean,1988,3.731,563.09
Guyana,GUY,Latin America and Caribbean,1989,3.666,522.94
Guyana,GUY,Latin America and Caribbean,1990,3.601,550.59
Guyana,GUY,Latin America and Caribbean,1991,3.535,469.28
Guyana,GUY,Latin America and Caribbean,1992,3.467,513.2
Guyana,GUY,Latin America and Caribbean,1993,3.4,614.35
Guyana,GUY,Latin America and Caribbean,1994,3.332,747.86
Guyana,GUY,Latin America and Caribbean,1995,3.267,855.42
Guyana,GUY,Latin America and Caribbean,1996,3.206,966.05
Guyana,GUY,Latin America and Caribbean,1997,3.15,"1,020.83"
Guyana,GUY,Latin America and Caribbean,1998,3.101,973.17
Guyana,GUY,Latin America and Caribbean,1999,3.059,938.62
Guyana,GUY,Latin America and Caribbean,2000,3.022,960.19
Guyana,GUY,Latin America and Caribbean,2001,2.989,936.92
Guyana,GUY,Latin America and Caribbean,2002,2.958,972.22
Guyana,GUY,Latin America and Caribbean,2003,2.926,999.18
Guyana,GUY,Latin America and Caribbean,2004,2.894,"1,058.96"
Guyana,GUY,Latin America and Caribbean,2005,2.86,"1,110.96"
Guyana,GUY,Latin America and Caribbean,2006,2.824,"1,961.06"
Guyana,GUY,Latin America and Caribbean,2007,2.787,"2,334.02"
Guyana,GUY,Latin America and Caribbean,2008,2.751,"2,569.99"
Guyana,GUY,Latin America and Caribbean,2009,2.715,"2,698.06"
Guyana,GUY,Latin America and Caribbean,2010,2.68,"2,998.94"
Guyana,GUY,Latin America and Caribbean,2011,2.647,"3,408.73"
Guyana,GUY,Latin America and Caribbean,2012,2.615,"3,759.38"
Guyana,GUY,Latin America and Caribbean,2013,2.585,"3,928.88"
Guyana,GUY,Latin America and Caribbean,2014,2.558,"4,028.16"
Guyana,GUY,Latin America and Caribbean,2015,2.532,"4,127.35"
Haiti,HTI,Latin America and Caribbean,1991,5.318,479.55
Haiti,HTI,Latin America and Caribbean,1992,5.21,305.56
Haiti,HTI,Latin America and Caribbean,1993,5.103,249.41
Haiti,HTI,Latin America and Caribbean,1994,4.997,282.42
Haiti,HTI,Latin America and Caribbean,1995,4.89,359.77
Haiti,HTI,Latin America and Caribbean,1996,4.779,365.01
Haiti,HTI,Latin America and Caribbean,1997,4.665,411.61
Haiti,HTI,Latin America and Caribbean,1998,4.547,450.92
Haiti,HTI,Latin America and Caribbean,1999,4.425,494.23
Haiti,HTI,Latin America and Caribbean,2000,4.302,462.48
Haiti,HTI,Latin America and Caribbean,2001,4.182,413.74
Haiti,HTI,Latin America and Caribbean,2002,4.065,393.02
Haiti,HTI,Latin America and Caribbean,2003,3.955,329.78
Haiti,HTI,Latin America and Caribbean,2004,3.853,387.94
Haiti,HTI,Latin America and Caribbean,2005,3.757,465.31
Haiti,HTI,Latin America and Caribbean,2006,3.667,505.47
Haiti,HTI,Latin America and Caribbean,2007,3.579,615.82
Haiti,HTI,Latin America and Caribbean,2008,3.493,674.75
Haiti,HTI,Latin America and Caribbean,2009,3.408,668.29
